date,week,college,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_total,enrollment_fulltime,institution_size_bin,endowment_per_fte,percent_admitted,testing_approach,status,urban_rural_designation,fips,city,state,county,county_population,cases_county,deaths_county,new_cases_county,new_deaths_county,new_cases_per_1000_county,new_deaths_per_1000_county,cases_per_1000_county,deaths_per_1000_county
2020-10-30,42,University of Massachusetts-Boston,166638,515,1,89.0,7774.0,45.70465033723819,0.08874689385871494,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28660,1180,260,3,0.32342049515677807,0.00373177494411667,35.65088996612793,1.4678314780192236
2020-10-31,42,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28851,1181,191,1,0.23758967144209467,0.0012439249813722235,35.88847963757002,1.469075403000596
2020-11-01,42,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29031,1183,180,2,0.2239064966470002,0.002487849962744447,36.11238613421702,1.4715632529633402
2020-11-02,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29166,1184,135,1,0.16792987248525015,0.0012439249813722235,36.28031600670227,1.4728071779447125
2020-11-03,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29269,1184,103,0,0.128124273081339,0.0,36.408440279783605,1.4728071779447125
2020-11-04,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29474,1187,205,3,0.2550046211813058,0.00373177494411667,36.66344490096491,1.476538952888829
2020-11-05,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29726,1189,252,2,0.3134690953058003,0.002487849962744447,36.97691399627071,1.4790268028515736
2020-11-06,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30062,1191,336,2,0.4179587937410671,0.002487849962744447,37.39487279001178,1.481514652814318
2020-11-07,43,University of Massachusetts-Boston,166638,524,3,89.0,7774.0,46.503372381966635,0.26624068157614483,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30359,1193,297,2,0.36944571946755034,0.002487849962744447,37.76431850947933,1.4840025027770625
2020-11-08,43,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30677,1198,318,5,0.39556814407636703,0.006219624906861117,38.1598866535557,1.4902221276839236
2020-11-09,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30857,1201,180,3,0.2239064966470002,0.00373177494411667,38.3837931502027,1.4939539026280404
2020-11-10,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31158,1201,301,0,0.37442141939303925,0.0,38.75821456959574,1.4939539026280404
2020-11-11,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31454,1201,296,0,0.3682017944861781,0.0,39.12641636408191,1.4939539026280404
2020-11-12,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31791,1203,337,2,0.4192027187224393,0.002487849962744447,39.54561908280435,1.4964417525907847
2020-11-13,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32188,1204,397,1,0.49383821760477264,0.0012439249813722235,40.039457300409126,1.497685677572157
2020-11-14,44,University of Massachusetts-Boston,166638,492,11,89.0,7774.0,43.663471778487754,0.9762158324458644,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32561,1205,373,1,0.46398401805183936,0.0012439249813722235,40.503441318460965,1.4989296025535293
2020-11-15,44,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32792,1208,231,3,0.2873466706969836,0.00373177494411667,40.790787989157955,1.502661377497646
2020-11-16,45,University of Massachusetts-Boston,166638,362,3,89.0,7774.0,32.12637557685481,0.26624068157614483,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33106,1209,314,1,0.3905924441508782,0.0012439249813722235,41.18138043330883,1.503905302479018
2020-11-17,45,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33366,1210,260,1,0.32342049515677807,0.0012439249813722235,41.504800928465606,1.5051492274603904
2020-11-18,45,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33695,1215,329,5,0.4092513188714615,0.006219624906861117,41.91405224733707,1.5113688523672513
2020-11-19,45,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33994,1218,299,3,0.3719335694302948,0.00373177494411667,42.28598581676736,1.515100627311368
2020-11-20,45,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34270,1224,276,6,0.34332329485873364,0.00746354988823334,42.62930911162609,1.5225641771996015
2020-11-21,45,University of Massachusetts-Boston,166638,1218,22,89.0,7774.0,108.0937167199148,1.9524316648917288,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34584,1224,314,0,0.3905924441508782,0.0,43.019901555776975,1.5225641771996015
2020-11-22,45,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34870,1225,286,1,0.3557625446724559,0.0012439249813722235,43.37566410044943,1.5238081021809737
2020-11-23,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35124,1227,254,2,0.31595694526854473,0.002487849962744447,43.69162104571798,1.526295952143718
2020-11-24,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35362,1228,238,1,0.2960541455665892,0.0012439249813722235,43.98767519128456,1.5275398771250903
2020-11-25,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35687,1231,325,3,0.4042756189459726,0.00373177494411667,44.39195081023053,1.5312716520692071
2020-11-26,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35687,1231,0,0,0.0,0.0,44.39195081023053,1.5312716520692071
2020-11-27,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36276,1234,589,3,0.7326718140282397,0.00373177494411667,45.12462262425877,1.5350034270133237
2020-11-28,46,University of Massachusetts-Boston,166638,860,16,89.0,7774.0,76.32232871849486,1.419950301739439,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36516,1239,240,5,0.2985419955293336,0.006219624906861117,45.42316461978811,1.5412230519201846
2020-11-29,46,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36836,1246,320,7,0.39805599403911146,0.008707474869605564,45.82122061382722,1.5499305267897903
2020-11-30,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36959,1248,123,2,0.15300277270878346,0.002487849962744447,45.974223386536,1.5524183767525348
2020-12-01,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,37318,1250,359,2,0.4465690683126282,0.002487849962744447,46.42079245484863,1.5549062267152793
2020-12-02,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,37821,1256,503,6,0.6256942656302285,0.00746354988823334,47.04648672047886,1.5623697766035127
2020-12-03,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,38648,1261,827,5,1.0287259595948288,0.006219624906861117,48.07521268007369,1.5685894015103738
2020-12-04,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,39360,1266,712,5,0.885674586737023,0.006219624906861117,48.960887266810715,1.574809026417235
2020-12-05,47,University of Massachusetts-Boston,166638,655,8,89.0,7774.0,58.12921547745829,0.7099751508697195,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40045,1273,685,7,0.852088612239973,0.008707474869605564,49.81297587905069,1.5835165012868404
2020-12-06,47,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40646,1275,601,2,0.7475989138047063,0.002487849962744447,50.56057479285539,1.5860043512495847
2020-12-07,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40982,1276,336,1,0.4179587937410671,0.0012439249813722235,50.978533586596456,1.587248276230957
2020-12-08,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,41487,1278,505,2,0.6281821155929729,0.002487849962744447,51.606715702189426,1.5897361261937015
2020-12-09,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,42036,1288,549,10,0.6829148147733506,0.012439249813722233,52.28963051696278,1.6021753760074238
2020-12-10,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,42667,1291,631,3,0.784916663245873,0.00373177494411667,53.074547180208654,1.6059071509515406
2020-12-11,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,43396,1294,729,3,0.9068213114203508,0.00373177494411667,53.98136849162901,1.6096389258956572
2020-12-12,48,University of Massachusetts-Boston,166638,473,14,89.0,7774.0,41.97728079517217,1.2424565140220092,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,43986,1296,590,2,0.7339157390096118,0.002487849962744447,54.715284230638616,1.6121267758584015
2020-12-13,48,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,44631,1298,645,2,0.8023316129850842,0.002487849962744447,55.5176158436237,1.6146146258211458
2020-12-14,49,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,45188,1298,557,0,0.6928662146243284,0.0,56.21048205824803,1.6146146258211458
2020-12-15,49,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,45642,1306,454,8,0.5647419415429894,0.009951399850977788,56.775223999791024,1.6245660256721237
2020-12-16,49,University of Massachusetts-Boston,166638,0,0,89.0,7774.0,0.0,0.0,7.89847355342563,689.91835285765,16164,11268,"10,000 - 19,999",6490.0,76.0,regular testing,primarily online,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,46365,1309,723,3,0.8993577615321176,0.00373177494411667,57.67458176132314,1.6282978006162405
2020-08-01,29,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9088,623,15,0,0.026538479911255325,0.0,16.078780362232557,1.1022315323141378
2020-08-02,29,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9124,625,36,2,0.06369235178701278,0.0035384639881673764,16.142472714019572,1.105769996302305
2020-08-03,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9153,626,29,1,0.051307727828426956,0.0017692319940836882,16.193780441848,1.1075392282963887
2020-08-04,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9224,626,71,0,0.12561547157994185,0.0,16.31939591342794,1.1075392282963887
2020-08-05,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9255,626,31,0,0.054846191816594336,0.0,16.374242105244537,1.1075392282963887
2020-08-06,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9272,629,17,3,0.030076943899422698,0.005307695982251065,16.404319049143957,1.11284692427864
2020-08-07,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9295,632,23,3,0.04069233586392483,0.005307695982251065,16.44501138500788,1.118154620260891
2020-08-08,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9324,632,29,0,0.051307727828426956,0.0,16.496319112836307,1.118154620260891
2020-08-09,30,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9355,634,31,2,0.054846191816594336,0.0035384639881673764,16.551165304652905,1.1216930842490582
2020-08-10,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9371,635,16,1,0.02830771190533901,0.0017692319940836882,16.579473016558243,1.123462316243142
2020-08-11,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,37,2,0.06546158378109647,0.0035384639881673764,16.644934600339337,1.1270007802313093
2020-08-12,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-13,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-14,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-15,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-16,31,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-17,32,University of Massachusetts-Dartmouth,167987,14,0,151.0,21018.0,2.1436227224008575,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-18,32,University of Massachusetts-Dartmouth,167987,26,0,151.0,21018.0,3.9810136273158783,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9408,637,0,0,0.0,0.0,16.644934600339337,1.1270007802313093
2020-08-19,32,University of Massachusetts-Dartmouth,167987,7,0,151.0,21018.0,1.0718113612004287,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9513,644,105,7,0.18576935937878727,0.012384623958585817,16.830703959718125,1.1393854041898952
2020-08-20,32,University of Massachusetts-Dartmouth,167987,18,0,151.0,21018.0,2.756086357372531,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9528,645,15,1,0.026538479911255325,0.0017692319940836882,16.85724243962938,1.1411546361839788
2020-08-21,32,University of Massachusetts-Dartmouth,167987,39,0,151.0,21018.0,5.971520440973817,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9564,649,36,4,0.06369235178701278,0.007076927976334753,16.920934791416393,1.1482315641603138
2020-08-22,32,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9568,650,4,1,0.007076927976334753,0.0017692319940836882,16.928011719392728,1.1500007961543974
2020-08-23,32,University of Massachusetts-Dartmouth,167987,0,0,151.0,21018.0,0.0,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9568,650,0,0,0.0,0.0,16.928011719392728,1.1500007961543974
2020-08-24,33,University of Massachusetts-Dartmouth,167987,168,0,151.0,21018.0,25.723472668810288,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9603,650,35,0,0.06192311979292909,0.0,16.989934839185658,1.1500007961543974
2020-08-25,33,University of Massachusetts-Dartmouth,167987,76,0,151.0,21018.0,11.636809064461799,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9621,652,18,2,0.03184617589350639,0.0035384639881673764,17.021781015079164,1.1535392601425647
2020-08-26,33,University of Massachusetts-Dartmouth,167987,40,0,151.0,21018.0,6.124636349716735,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9642,653,21,1,0.03715387187575745,0.0017692319940836882,17.05893488695492,1.1553084921366483
2020-08-27,33,University of Massachusetts-Dartmouth,167987,36,0,151.0,21018.0,5.512172714745062,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9671,655,29,2,0.051307727828426956,0.0035384639881673764,17.11024261478335,1.1588469561248158
2020-08-28,33,University of Massachusetts-Dartmouth,167987,64,0,151.0,21018.0,9.799418159546777,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9699,657,28,2,0.04953849583434327,0.0035384639881673764,17.15978111061769,1.1623854201129833
2020-08-29,33,University of Massachusetts-Dartmouth,167987,121,0,151.0,21018.0,18.527024957893126,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9744,657,45,0,0.07961543973376596,0.0,17.239396550351458,1.1623854201129833
2020-08-30,33,University of Massachusetts-Dartmouth,167987,117,0,151.0,21018.0,17.914561322921454,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9757,659,13,2,0.023000015923087945,0.0035384639881673764,17.262396566274546,1.1659238841011506
2020-08-31,34,University of Massachusetts-Dartmouth,167987,369,0,151.0,21018.0,56.49977032613688,0.0,23.120502220180676,3218.1901699586588,8513,6531,"5,000 - 9,999",7372.0,75.0,regular testing,hybrid,Large fringe metro,25005,Dartmouth,Massachusetts,Bristol,565217,9790,659,33,0,0.058384655804761716,0.0,17.320781222079308,1.1659238841011506
